logged_at,day_of_week,hour,route_id,stop_id,delay_seconds
2026-08-24T00:21:20,Monday,0,1548_700,de:12054:900230032::4,0
2026-08-24T00:21:20,Monday,0,1548_700,de:12054:900230011::2,0
2026-08-24T00:21:20,Monday,0,1548_700,de:12054:900230043::2,0
2026-08-24T00:21:20,Monday,0,1548_700,de:12054:900230010::2,0
2026-08-24T00:21:20,Monday,0,1548_700,de:12054:900230039::2,0
2026-08-24T00:21:20,Monday,0,1548_700,de:12054:900230040::2,0
2026-08-24T00:21:20,Monday,0,1548_700,de:12054:900230089::2,0
2026-08-24T00:21:20,Monday,0,1548_700,de:12054:900230038::2,0
2026-08-24T00:21:20,Monday,0,1548_700,de:11000:900053303::2,0
2026-08-24T00:21:20,Monday,0,1548_700,de:11000:900053371::2,0
2026-08-24T00:21:20,Monday,0,1548_700,de:12054:900230183::2,0
2026-08-24T00:21:20,Monday,0,1548_700,de:12054:900230102::2,0
2026-08-24T00:21:20,Monday,0,1548_700,de:12054:900230003::2,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900175010::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900175015::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900175007::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900175006::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900175005::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900175004::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900175001::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900171006::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900171005::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900161002::3,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900161512::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900160004::7,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900160005::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900120001::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900120009::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900120008::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900120025::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900120006::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900100017::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900100003::3,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900100045::6,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900100537::3,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900100513::5,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900100025::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900003254::1,0
2026-08-24T00:21:20,Monday,0,17518_400,de:11000:900003201::1,0
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900096101::1,0
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900096410::1,0
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900096458::1,0
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900086160::1,0
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900085104::1,0
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900085203::1,0
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900085202::1,0
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900009202::1,0
2026-08-24T00:21:20,Monday,0,17525_400,de:11000:900009203::1,-60
